기준_년분기_코드,행정동_코드_명,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,시간대_건수~06_매출_건수
20251,중앙동,분식전문점,225106581,26419,4186,6784,640
20251,중앙동,치킨전문점,279290801,9612,1275,2192,328
20251,중앙동,패스트푸드점,445276847,39453,8318,12780,13
20251,중앙동,제과점,1117861592,111636,20661,29715,0
20251,중앙동,양식음식점,29038219,645,132,211,0
20251,중앙동,일식음식점,1023802785,13386,1640,2515,0
20251,중앙동,중식음식점,619360258,8415,911,2198,0
20251,중앙동,한식음식점,6166323279,221673,28466,53564,11037
20251,은천동,조명용품,999469,69,0,0,0
20251,은천동,철물점,1409974119,6976,618,991,0
20251,은천동,가전제품,1441117551,557,19,162,0
20251,은천동,가구,297805471,706,0,48,0
20251,은천동,애완동물,943094,81,0,0,0
20251,은천동,화초,23768512,925,127,222,0
20251,은천동,섬유제품,14724501,100,0,14,0
20251,은천동,운동/경기용품,42477132,462,0,55,0
20251,은천동,화장품,324880642,4761,602,1009,0
20251,은천동,서적,54498891,161,0,0,0
20251,은천동,의료기기,1260408060,5229,0,92,0
20251,은천동,의약품,1947202008,149051,11867,26124,0
20251,은천동,시계및귀금속,3167070,91,8,8,0
20251,은천동,안경,19840826,124,1,18,0
20251,은천동,신발,423778306,1951,10,255,0
20251,은천동,일반의류,105060603,1504,56,42,0
20251,은천동,반찬가게,287694919,19428,831,2507,14
20251,은천동,청과상,84894230,2458,34,197,0
20251,은천동,수산물판매,210867009,9064,31,233,0
20251,은천동,육류판매,1999721137,56952,1845,6712,0
20251,은천동,핸드폰,49035146,6700,0,0,0
20251,은천동,편의점,2348893360,300430,65327,102276,28072
20251,은천동,슈퍼마켓,1338400180,133435,19246,40923,6420
20251,은천동,노래방,354752137,29816,12395,12577,1357
20251,은천동,세탁소,15471775,726,111,191,0
20251,은천동,피부관리실,11946048,75,33,18,0
20251,은천동,네일숍,24429482,71,6,6,0
20251,은천동,미용실,606597214,13249,2292,3874,0
20251,은천동,자동차미용,61321148,1151,43,100,0
20251,은천동,자동차수리,1787283630,16865,433,2587,0
20251,은천동,PC방,386648653,65033,13376,30605,7477
20251,은천동,골프연습장,30739337,1303,0,0,0
20251,은천동,당구장,28015439,1559,33,36,198
20251,은천동,한의원,779144305,38789,1216,6576,0
20251,은천동,치과의원,1927288297,16891,2099,3699,0
20251,은천동,일반의원,1264199751,65602,2503,11107,0
20251,은천동,스포츠 강습,21805658,138,12,24,0
20251,은천동,예술학원,663231307,3568,224,650,0
20251,은천동,일반교습학원,871450715,2550,2,151,39
20251,은천동,커피-음료,591758833,87177,16681,24745,130
20251,은천동,호프-간이주점,744899731,13457,1060,3064,2692
20251,은천동,분식전문점,493031978,53947,5742,11519,2299
20251,은천동,치킨전문점,170038757,6477,532,1029,350
20251,은천동,패스트푸드점,36292776,2108,252,511,5
20251,은천동,제과점,356135470,33576,3742,6689,35
20251,은천동,일식음식점,119043886,3858,461,956,0
20251,은천동,중식음식점,156317401,6567,426,946,85
20251,은천동,한식음식점,8538976229,219858,18051,40922,3408
20251,청룡동,조명용품,442085844,12432,651,743,0
20251,청룡동,인테리어,246049625,18209,967,1988,0
20251,청룡동,철물점,15377949,559,112,29,0
20251,청룡동,가전제품,1630827812,4649,299,869,0
20251,청룡동,가구,20010700,80,0,0,0
20251,청룡동,애완동물,26243535,1851,379,509,108
20251,청룡동,화초,3955888,134,37,49,0
20251,청룡동,섬유제품,10155834,211,7,7,0
20251,청룡동,운동/경기용품,43473663,520,29,53,0
20251,청룡동,화장품,319974498,7464,285,502,0
20251,청룡동,문구,47906611,5517,1134,994,0
20251,청룡동,서적,32202385,1240,37,89,0
20251,청룡동,의료기기,355921005,2119,0,198,0
20251,청룡동,의약품,2843349262,216347,25524,45876,13
20251,청룡동,시계및귀금속,52028925,432,50,91,0
20251,청룡동,안경,806739043,7231,1855,2196,0
20251,청룡동,신발,30590818,773,0,62,0
20251,청룡동,일반의류,4906719099,73553,4096,9066,0
20251,청룡동,반찬가게,32070639,2266,72,425,0
20251,청룡동,청과상,756049934,58081,5349,7369,445
20251,청룡동,수산물판매,411625083,24648,338,2037,0
20251,청룡동,육류판매,6991416602,266246,15333,38316,0
20251,청룡동,핸드폰,121732955,6253,893,894,0
20251,청룡동,편의점,6334623129,633106,212725,206765,56409
20251,청룡동,슈퍼마켓,3748254339,273625,32915,61499,4831
20251,청룡동,노래방,263211807,8473,3051,2741,2166
20251,청룡동,여관,740968756,26200,8317,9309,3815
20251,청룡동,부동산중개업,27879,2788,1858,310,0
20251,청룡동,가전제품수리,75643326,434,0,24,0
20251,청룡동,세탁소,385000010,29847,11175,10821,1098
20251,청룡동,피부관리실,108096655,1150,419,440,9
20251,청룡동,네일숍,12896980,325,41,60,0
20251,청룡동,미용실,1370309420,31854,6573,10068,0
20251,청룡동,자동차수리,330934535,3921,154,747,0
20251,청룡동,스포츠클럽,2583328235,23173,7354,10488,585
20251,청룡동,PC방,550635133,95738,38908,28408,17458
20251,청룡동,골프연습장,430195685,13017,528,2074,881
20251,청룡동,당구장,98402068,3926,255,344,102
20251,청룡동,한의원,537153381,20370,632,1159,0
20251,청룡동,치과의원,2289226313,16690,1917,2875,0
20251,청룡동,일반의원,8054647026,153137,17548,34207,0
20251,청룡동,스포츠 강습,399632220,1238,195,163,0
20251,청룡동,예술학원,129712921,607,120,229,0
20251,청룡동,일반교습학원,613637555,1622,6,65,4
20251,청룡동,커피-음료,1054046032,150480,42586,50671,858
20251,청룡동,호프-간이주점,2575569556,54214,12094,15436,7467
20251,청룡동,분식전문점,823562076,78316,13231,21984,2524
20251,청룡동,치킨전문점,236524586,9133,1560,2249,509
20251,청룡동,패스트푸드점,409674175,34161,8642,11714,99
20251,청룡동,제과점,678362459,67198,16303,20307,69
20251,청룡동,양식음식점,1591358073,58581,11183,24052,196
20251,청룡동,일식음식점,297214977,7247,1634,2400,242
20251,청룡동,중식음식점,194434068,4959,373,890,0
20251,청룡동,한식음식점,8489645291,271118,40379,67385,9998
20251,낙성대동,철물점,26870808,1552,75,373,0
20251,낙성대동,가전제품,3082857,74,0,0,0
20251,낙성대동,화초,22695472,604,77,63,0
20251,낙성대동,화장품,3897173,88,7,7,0
20251,낙성대동,문구,113293,30,0,4,0
20251,낙성대동,의약품,1780867334,152522,26988,37449,78
20251,낙성대동,시계및귀금속,145902065,122,21,28,0
20251,낙성대동,안경,478196839,6530,2942,1995,0
20251,낙성대동,신발,20667344,102,0,0,0
20251,낙성대동,일반의류,42937585,827,303,128,57
20251,낙성대동,육류판매,133954970,3866,383,534,0
20251,낙성대동,편의점,1540277817,267111,88987,89341,28183
20251,낙성대동,슈퍼마켓,1708054204,168752,40734,58355,20402
20251,낙성대동,노래방,259450763,19072,9713,5689,2553
20251,낙성대동,여관,280017565,5136,1062,2112,1737
20251,낙성대동,부동산중개업,252000000,40712,8706,17807,0
20251,낙성대동,세탁소,62263118,6761,2045,1840,563
20251,낙성대동,피부관리실,23999446,504,171,205,27
20251,낙성대동,네일숍,81028333,1046,436,327,0
20251,낙성대동,미용실,801687726,15437,3277,4779,0
20251,낙성대동,자동차수리,534258062,2791,112,300,0
20251,낙성대동,스포츠클럽,525337506,2975,605,1339,13
20251,낙성대동,PC방,54711155,10680,6459,2478,1525
20251,낙성대동,골프연습장,277897093,7599,249,1495,534
20251,낙성대동,당구장,43548967,2190,726,288,568
20251,낙성대동,한의원,185356515,2528,236,430,0
20251,낙성대동,치과의원,2767548663,15229,2486,3859,0
20251,낙성대동,일반의원,5994019872,88327,16638,28127,67
20251,낙성대동,스포츠 강습,81683233,278,10,49,0
20251,낙성대동,예술학원,71544728,430,14,96,0
20251,낙성대동,일반교습학원,107875300,2856,336,695,0
20251,낙성대동,커피-음료,815972806,87570,33444,26078,1468
20251,낙성대동,호프-간이주점,3596018421,87599,33885,26461,13794
20251,낙성대동,분식전문점,590949986,48848,12416,17269,1996
20251,낙성대동,치킨전문점,188218297,6640,1867,2143,104
20251,낙성대동,패스트푸드점,312587849,9799,2302,1925,10
20251,낙성대동,제과점,1839453195,111402,21925,33153,0
20251,낙성대동,양식음식점,2916480066,69908,24770,21320,2721
20251,낙성대동,일식음식점,1966517576,53173,18937,15433,3224
20251,낙성대동,중식음식점,996839818,30075,9914,6908,962
20251,낙성대동,한식음식점,15108799300,326106,83685,83872,20805
20251,행운동,인테리어,15090909,126,0,0,0
20251,행운동,가구,96319803,265,17,16,0
20251,행운동,애완동물,4517932,77,0,46,0
20251,행운동,화초,34732987,825,190,307,0
20251,행운동,섬유제품,30217088,156,26,0,0
20251,행운동,운동/경기용품,290523,7,0,0,0
20251,행운동,화장품,73544580,2213,35,46,0
20251,행운동,문구,91654508,3831,862,562,0
20251,행운동,서적,131147803,4303,347,128,5
20251,행운동,의료기기,297241727,3984,26,60,0
20251,행운동,의약품,3617586012,187178,24979,36086,0
20251,행운동,시계및귀금속,23270226,720,65,255,0
20251,행운동,안경,666991898,5667,1388,1521,0
20251,행운동,신발,7750497,235,0,22,0
20251,행운동,일반의류,2112197164,12591,877,937,115
20251,행운동,반찬가게,187136129,14378,1954,1639,0
20251,행운동,청과상,1564957874,172952,2836,9724,0
20251,행운동,수산물판매,322046442,17870,83,493,0
20251,행운동,육류판매,1123547056,37606,1018,3498,0
20251,행운동,미곡판매,173548971,7123,0,290,0
20251,행운동,컴퓨터및주변장치판매,19343862,444,89,103,0
20251,행운동,편의점,1041227598,170219,46861,62533,18072
20251,행운동,슈퍼마켓,1898328798,180016,34478,52034,13966
20251,행운동,노래방,119211845,12465,5675,4924,2068
20251,행운동,여관,128309970,2645,489,468,534
20251,행운동,가전제품수리,17600526,493,0,28,0
20251,행운동,세탁소,170130867,12076,3453,3310,274
20251,행운동,피부관리실,125004284,665,133,369,0
20251,행운동,네일숍,49269545,281,125,57,0
20251,행운동,미용실,882257365,22510,3384,6183,0
20251,행운동,자동차수리,183266007,420,0,0,0
20251,행운동,스포츠클럽,95361065,335,86,120,0
20251,행운동,PC방,452127251,71688,34499,26315,10593
20251,행운동,당구장,22226414,1542,27,90,45
20251,행운동,한의원,654168801,33672,337,2071,0
20251,행운동,치과의원,3193352340,17271,2407,3597,0
20251,행운동,일반의원,7278393926,133527,17742,28647,0
20251,행운동,스포츠 강습,377375759,1081,382,392,11
20251,행운동,예술학원,76161264,353,4,11,0
20251,행운동,일반교습학원,347146257,1097,0,89,36
20251,행운동,커피-음료,1767756306,130852,26797,38605,545
20251,행운동,호프-간이주점,1462548091,37291,6572,11090,7136
20251,행운동,분식전문점,363742578,38874,7065,10683,1311
20251,행운동,치킨전문점,135872248,8585,681,1402,420
20251,행운동,패스트푸드점,791155175,75356,19249,21713,88
20251,행운동,제과점,192834079,23560,2774,4597,0
20251,행운동,양식음식점,3632988,202,44,57,0
20251,행운동,일식음식점,69216900,2852,412,735,0
20251,행운동,중식음식점,216645150,6164,690,1144,0
20251,행운동,한식음식점,6500715016,190085,24956,42694,3633
20251,성현동,철물점,9987746,634,19,105,0
20251,성현동,화초,86839962,2693,198,419,0
20251,성현동,섬유제품,51282,5,0,0,0
20251,성현동,서적,386910612,13212,63,318,0
20251,성현동,의약품,664803642,55907,2497,6662,0
20251,성현동,일반의류,54468448,92,0,0,0
20251,성현동,반찬가게,2147776419,3102,0,1306,0
20251,성현동,수산물판매,828111,12,0,0,0
20251,성현동,육류판매,120182450,3820,108,424,0
20251,성현동,컴퓨터및주변장치판매,32012247,1715,572,0,0
20251,성현동,편의점,1089636528,152047,21325,42786,15378
20251,성현동,슈퍼마켓,890173843,124526,16498,31303,12381
20251,성현동,세탁소,50746797,2682,86,363,0
20251,성현동,피부관리실,266603,10,0,0,0
20251,성현동,미용실,217999291,5097,215,695,0
20251,성현동,자동차미용,2379300,7,7,0,0
20251,성현동,자동차수리,343909010,1680,23,274,0
20251,성현동,스포츠클럽,6348285,119,5,0,0
20251,성현동,골프연습장,13488945,330,0,8,0
20251,성현동,당구장,1049478,93,0,0,0
20251,성현동,한의원,518024793,15317,428,1674,0
20251,성현동,치과의원,654439480,3750,88,380,0
20251,성현동,일반의원,540811733,38265,1294,4417,0
20251,성현동,스포츠 강습,147411290,305,0,0,0
20251,성현동,예술학원,87322808,524,0,82,8
20251,성현동,일반교습학원,1955457006,5071,11,195,21
20251,성현동,커피-음료,67324819,9421,703,1680,15
20251,성현동,분식전문점,163787605,15227,1320,2855,278
20251,성현동,치킨전문점,19911481,1105,135,288,41
20251,성현동,제과점,39315655,4277,362,819,0
20251,성현동,양식음식점,24500751,465,28,28,14
20251,성현동,중식음식점,40686847,1790,110,341,0
20251,성현동,한식음식점,283989294,15000,614,1882,0
20251,청림동,화장품,14138614,22,0,22,6
20251,청림동,의약품,391279208,33031,1741,5649,0
20251,청림동,반찬가게,2739403,158,0,0,0
20251,청림동,육류판매,28339445,652,0,65,0
20251,청림동,슈퍼마켓,378111853,32019,2307,6234,785
20251,청림동,세탁소,215468081,9093,182,1922,0
20251,청림동,피부관리실,7281204,12,0,6,0
20251,청림동,네일숍,7700614,215,22,77,0
20251,청림동,미용실,157714680,4838,168,526,0
20251,청림동,치과의원,213855854,1116,80,80,0
20251,청림동,일반의원,200903766,15258,377,2899,0
20251,청림동,스포츠 강습,33527507,69,0,12,0
20251,청림동,예술학원,340735148,2644,0,326,6
20251,청림동,일반교습학원,454591587,1857,0,236,16
20251,청림동,커피-음료,45866443,7098,846,1756,0
20251,청림동,호프-간이주점,290074339,9731,948,2250,915
20251,청림동,분식전문점,3290084,382,8,137,23
20251,청림동,패스트푸드점,21709629,1021,47,288,10
20251,청림동,중식음식점,144518070,6344,325,736,0
20251,청림동,한식음식점,272460267,8415,439,1167,14
20251,보라매동,조명용품,272911908,2068,34,398,0
20251,보라매동,인테리어,880839,27,0,0,0
20251,보라매동,철물점,43985260,2085,24,277,0
20251,보라매동,가구,16601085,30,0,0,0
20251,보라매동,애완동물,1441866,25,0,5,0
20251,보라매동,화초,17642376,602,0,47,0
20251,보라매동,화장품,189337046,10709,2350,2959,1441
20251,보라매동,서적,23971266,52,0,0,0
20251,보라매동,의약품,1255270533,100466,9054,18693,0
20251,보라매동,시계및귀금속,12869951,364,0,4,0
20251,보라매동,가방,20726899,1265,81,174,0
20251,보라매동,신발,1487179,51,0,0,0
20251,보라매동,일반의류,50155249,605,42,15,0
20251,보라매동,반찬가게,203479490,13353,21,1787,0
20251,보라매동,청과상,504309343,21276,740,2781,0
20251,보라매동,수산물판매,120800190,5578,18,179,0
20251,보라매동,육류판매,578118469,18635,897,2227,0
20251,보라매동,편의점,712179269,107185,22601,33813,8377
20251,보라매동,슈퍼마켓,3606957529,360561,44381,92004,10386
20251,보라매동,노래방,173567835,5588,1836,1851,1116
20251,보라매동,세탁소,100183813,8907,2112,4064,451
20251,보라매동,피부관리실,16897672,108,10,48,0
20251,보라매동,미용실,639750326,13206,988,2769,10
20251,보라매동,자동차수리,2934878,32,0,19,0
20251,보라매동,스포츠클럽,236919944,974,253,445,0
20251,보라매동,PC방,323374032,52120,15412,19635,8071
20251,보라매동,한의원,294034292,15147,184,1437,0
20251,보라매동,치과의원,1460330748,14123,931,2421,0
20251,보라매동,일반의원,3034575310,87260,6218,12981,0
20251,보라매동,스포츠 강습,83807368,301,13,103,0
20251,보라매동,예술학원,90463423,443,0,101,20
20251,보라매동,일반교습학원,252922100,650,0,31,0
20251,보라매동,커피-음료,859359050,74798,9013,27391,720
20251,보라매동,호프-간이주점,583183710,21980,2562,6562,2340
20251,보라매동,분식전문점,691358189,71488,9509,18342,5483
20251,보라매동,치킨전문점,251587318,6564,681,1785,554
20251,보라매동,패스트푸드점,208085779,19145,3876,7314,6
